,Artist,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Stream
4782,Howard Shore,compilation,0.488,0.0629,2,-21.524,0.0342,0.843,0.406,0.133,0.175,104.311,175040,91669566
4783,Howard Shore,compilation,0.104,0.111,1,-20.031,0.0517,0.979,0.926,0.11,0.039,83.933,229107,60149733
4784,Howard Shore,album,0.45,0.0142,2,-23.669,0.0371,0.943,0.196,0.101,0.158,92.137,149480,20351119
4785,Howard Shore,compilation,0.131,0.137,2,-20.553,0.0387,0.934,0.485,0.087,0.0465,78.577,440800,63575826
4787,Howard Shore,compilation,0.122,0.0407,4,-26.194,0.0457,0.96,0.847,0.104,0.0342,74.418,195600,31225994
4788,Howard Shore,compilation,0.0623,0.1,0,-20.607,0.0459,0.982,0.934,0.116,0.0359,64.791,185427,19786877
4789,Howard Shore,compilation,0.299,0.492,5,-13.19,0.0544,0.36,0.905,0.202,0.0365,84.204,357400,24971485
4790,Howard Shore,album,0.377,0.0475,2,-23.78,0.04,0.876,0.545,0.311,0.114,104.002,275560,7065608
4791,Howard Shore,compilation,0.175,0.399,4,-14.865,0.0501,0.473,0.959,0.0799,0.069,120.942,250040,13021858
4792,Fabolous,album,0.546,0.538,7,-7.886,0.0523,0.233,0,0.118,0.58,182.12,295773,221969696
4793,Fabolous,album,0.646,0.6,9,-6.569,0.458,0.231,0,0.0794,0.811,192.082,223973,85799869
4794,Fabolous,album,0.607,0.599,11,-6.886,0.0995,0.33,0,0.199,0.562,86.491,253573,58585771
4795,Fabolous,album,0.789,0.55,11,-7.423,0.0473,0.174,0,0.0614,0.696,172.049,231573,45735566
4796,Fabolous,compilation,0.722,0.567,7,-8.227,0.0294,0.198,0,0.0743,0.634,91.911,274387,89179982
4797,Fabolous,album,0.713,0.91,10,-5.586,0.282,0.34,0,0.304,0.51,83.028,268960,44076614
4798,Fabolous,album,0.664,0.909,6,-3.552,0.22,0.444,0,0.525,0.557,93.977,209693,41565974
4799,Fabolous,album,0.819,0.778,1,-5.839,0.21,0.029,0,0.215,0.779,96.72,275267,20407932
4800,Fabolous,album,0.595,0.819,0,-6.186,0.143,0.192,0,0.0588,0.498,179.9,240053,32635424
4801,Fabolous,single,0.468,0.576,1,-7.782,0.419,0.0746,0,0.109,0.0898,85.735,174514,1902260
4802,Arizona Zervas,single,0.621,0.601,6,-5.616,0.148,0.0522,0,0.46,0.457,116.735,163636,1337123292
4803,Arizona Zervas,single,0.822,0.575,5,-5.95,0.0934,0.113,0,0.106,0.616,100.087,223000,280174877
4804,Arizona Zervas,single,0.66,0.755,0,-4.501,0.0469,0.0876,0,0.102,0.862,145.948,156368,75937143
4805,Arizona Zervas,single,0.673,0.487,1,-7.011,0.239,0.279,0,0.144,0.192,160.216,133989,5088130
4806,Arizona Zervas,single,0.514,0.712,2,-7.281,0.334,0.428,8.77E-06,0.112,0.487,76.393,155893,60112351
4807,Arizona Zervas,single,0.74,0.592,1,-5.003,0.0879,0.0173,0,0.276,0.379,140.093,181714,91830232
4808,Arizona Zervas,single,0.707,0.591,8,-5.878,0.0705,0.015,0,0.27,0.645,149.982,108072,6616666
4809,Arizona Zervas,single,0.8,0.525,6,-6.519,0.274,0.252,0,0.142,0.553,93.983,147023,7484046
4810,Arizona Zervas,single,0.771,0.741,4,-5.59,0.0527,0.0554,0,0.31,0.712,162.037,137722,3687175
4811,Arizona Zervas,single,0.85,0.629,3,-6.909,0.187,0.0876,0,0.11,0.434,90.011,148827,2147957
4812,Tarkan,single,0.799,0.752,10,-4.351,0.0579,0.0822,1.16E-05,0.0948,0.704,91.995,187033,22646392
4813,Tarkan,album,0.775,0.818,7,-8.687,0.164,0.0518,0,0.114,0.826,97.06,235218,79172865
4814,Tarkan,single,0.6,0.721,0,-6.041,0.167,0.212,0,0.109,0.527,142.013,234044,4933755
4815,Tarkan,album,0.783,0.749,1,-4.348,0.114,0.0393,0,0.0523,0.801,129.98,227187,25577703
4816,Tarkan,album,0.745,0.913,6,-3.362,0.0494,0.449,0,0.586,0.759,118.032,312268,19016046
4817,Tarkan,album,0.707,0.864,4,-7.053,0.0463,0.0289,2.02E-05,0.0331,0.92,90.998,277917,33359617
4818,Tarkan,single,0.671,0.835,7,-4.852,0.237,0.0751,0,0.18,0.714,179.979,194908,21999909
4819,Tarkan,album,0.705,0.883,4,-8.351,0.0508,0.0223,0.00834,0.0526,0.73,93.909,233639,42490294
4820,Tarkan,album,0.668,0.799,5,-6.815,0.0361,0.251,1.17E-06,0.216,0.638,93.018,255660,15586225
4821,Tarkan,album,0.753,0.926,9,-8.485,0.103,0.00718,2.28E-06,0.0407,0.79,92.015,246457,31341387
4822,Darius Rucker,album,0.537,0.66,9,-7.174,0.0296,0.455,0,0.135,0.574,148.096,298373,540465195
4823,Darius Rucker,album,0.601,0.806,7,-4.579,0.0345,0.0527,0,0.185,0.711,89.87,231920,134076880
4824,Darius Rucker,single,0.57,0.645,5,-5.816,0.0304,0.134,0,0.147,0.677,81.084,178279,67830406
4825,Darius Rucker,album,0.584,0.524,4,-6.001,0.0287,0.335,0,0.11,0.389,143.863,219000,43379662
4826,Darius Rucker,album,0.532,0.64,9,-6.684,0.0314,0.344,0,0.361,0.308,84.029,212320,103249259
4827,Darius Rucker,album,0.516,0.745,9,-5.674,0.0381,0.138,0,0.114,0.77,177.781,235147,56266408
4828,Darius Rucker,album,0.547,0.804,6,-5.268,0.0361,0.00738,0,0.0308,0.666,142.016,197053,82271085
4829,Darius Rucker,album,0.578,0.752,9,-5.264,0.033,0.0275,0,0.125,0.405,149.689,183307,31933387
4830,Darius Rucker,album,0.625,0.826,4,-5.037,0.0325,0.121,0,0.158,0.699,99.919,218867,38065206
4831,Darius Rucker,album,0.578,0.823,5,-4.47,0.0342,0.0435,0,0.767,0.435,115.114,253787,22190374
4832,Müslüm Gürses,album,0.4,0.636,5,-6.946,0.0327,0.28,5.85E-05,0.151,0.478,92.416,276000,38989064
4833,Müslüm Gürses,album,0.456,0.752,11,-7.366,0.0462,0.0404,1.11E-05,0.201,0.302,150.027,258159,65383255
4834,Müslüm Gürses,album,0.424,0.666,7,-6.683,0.0473,0.396,0.000169,0.12,0.275,160.079,279475,59983028
4835,Müslüm Gürses,album,0.353,0.672,8,-5.795,0.04,0.317,3.05E-05,0.0962,0.523,168.299,269640,42766176
4836,Müslüm Gürses,album,0.655,0.716,9,-4.965,0.0362,0.406,0,0.115,0.667,119.965,267680,34799747
4837,Müslüm Gürses,album,0.501,0.691,6,-7.853,0.0385,0.0153,5.55E-06,0.186,0.369,94.833,242416,14305311
4838,Müslüm Gürses,album,0.5,0.74,6,-5.517,0.0588,0.393,0.0067,0.345,0.629,79.839,311240,31060272
4839,Müslüm Gürses,album,0.295,0.569,5,-5.845,0.0313,0.0484,0,0.148,0.378,162.735,265653,18215343
4840,Müslüm Gürses,album,0.357,0.491,6,-7.036,0.0564,0.601,0.00863,0.0642,0.527,156.76,295760,22340537
4841,Müslüm Gürses,album,0.553,0.757,6,-8.496,0.0475,0.138,3.10E-06,0.0486,0.752,92.579,234533,19277826
4842,Frankie Ruiz,album,0.827,0.781,7,-5.914,0.0502,0.188,0.000759,0.249,0.961,95.411,302253,153125767
4843,Frankie Ruiz,album,0.559,0.838,5,-4.534,0.0484,0.492,0,0.179,0.927,95.519,281187,116577039
4844,Frankie Ruiz,album,0.658,0.744,7,-10.057,0.0365,0.128,2.39E-05,0.308,0.9,99.613,287120,89917636
4845,Frankie Ruiz,album,0.838,0.723,5,-8.384,0.0447,0.195,0,0.0468,0.934,93.302,267467,35390690
4846,Frankie Ruiz,album,0.808,0.513,4,-9.344,0.0435,0.751,0.000253,0.0516,0.877,92.545,297947,31360068
4847,Frankie Ruiz,album,0.786,0.752,7,-6.481,0.0323,0.384,0,0.0801,0.943,92.077,295160,40193311
4848,Frankie Ruiz,album,0.727,0.904,5,-3.558,0.0338,0.419,3.99E-05,0.0738,0.945,104.036,382733,32148399
4849,Frankie Ruiz,album,0.618,0.717,8,-9.791,0.127,0.313,0,0.0555,0.841,93.339,269573,15492450
4850,Frankie Ruiz,album,0.644,0.741,7,-7.064,0.0343,0.644,1.08E-05,0.327,0.853,94.329,298440,11078450
4852,Ivete Sangalo,single,0.591,0.785,9,-7.768,0.161,0.161,0,0.126,0.785,106.002,217547,89466323
4853,Ivete Sangalo,single,0.766,0.918,0,-5.447,0.164,0.116,1.02E-06,0.305,0.842,135.958,237798,1021261
4854,Ivete Sangalo,single,0.716,0.898,7,-2.967,0.142,0.79,0,0.977,0.634,110.009,199552,2635165
4855,Ivete Sangalo,album,0.544,0.826,9,-7.103,0.0373,0.564,3.47E-05,0.452,0.663,90.046,229587,32648923
4856,Ivete Sangalo,single,0.552,0.871,7,-6.115,0.103,0.000973,0,0.657,0.643,171.917,200898,277036
4857,Ivete Sangalo,single,0.757,0.899,2,-3.686,0.0464,0.125,1.88E-06,0.0526,0.731,112.047,174566,13103184
4858,Ivete Sangalo,album,0.545,0.426,2,-8.346,0.0357,0.455,0,0.129,0.191,92.33,232613,12751600
4859,Ivete Sangalo,single,0.518,0.83,11,-6.29,0.105,0.197,0,0.195,0.845,106.497,177665,204842
4860,Ivete Sangalo,single,0.684,0.894,11,-5.448,0.0828,0.0146,1.40E-05,0.103,0.913,137.001,215932,184188
4861,Ivete Sangalo,single,0.706,0.821,7,-6.138,0.172,0.0734,0,0.888,0.815,110.839,194065,176621
4862,The Wiggles,album,0.737,0.516,0,-5.829,0.357,0.565,0,0.424,0.961,125.511,92854,21670780
4863,The Wiggles,compilation,0.56,0.883,0,-3.298,0.0516,0.0628,0,0.311,0.967,170.878,80027,33048574
4864,The Wiggles,album,0.776,0.61,9,-6.886,0.0378,0.275,0,0.18,0.721,120.274,86675,38637496
4865,The Wiggles,album,0.77,0.83,9,-5.472,0.0326,0.0562,0.000185,0.0308,0.98,126.089,118751,17391527
4866,The Wiggles,album,0.852,0.509,2,-5.708,0.147,0.441,0,0.15,0.966,139.696,68400,11714983
4867,The Wiggles,album,0.669,0.737,0,-7.974,0.0975,0.0289,0,0.204,0.948,170.925,81067,36201096
4868,The Wiggles,album,0.761,0.499,0,-6.578,0.0355,0.329,0.00428,0.0606,0.921,132.096,77855,7564239
4869,The Wiggles,album,0.631,0.713,2,-5.53,0.0274,0.0962,0.0244,0.0545,0.97,127.982,83605,13896553
4870,The Wiggles,album,0.275,0.401,2,-6.66,0.0297,0.532,0.000214,0.233,0.39,102.036,136013,27571946
4871,The Wiggles,album,0.663,0.865,0,-4.925,0.119,0.0954,0.000173,0.255,0.939,149.95,114211,27064660
4872,The Chicks,album,0.467,0.622,6,-7.255,0.031,0.365,0.00527,0.0982,0.455,164.418,287267,150243461
4873,The Chicks,album,0.563,0.544,4,-6.102,0.0306,0.577,0,0.128,0.602,179.351,223832,123015477
4874,The Chicks,album,0.571,0.438,2,-7.007,0.0279,0.534,1.56E-05,0.187,0.444,145.948,230549,165791667
4875,The Chicks,album,0.569,0.365,9,-7.047,0.0265,0.691,0,0.17,0.508,145.859,343497,84023468
4876,The Chicks,album,0.737,0.869,2,-5.433,0.0267,0.481,0,0.308,0.898,126.628,193065,56842670
4877,The Chicks,album,0.705,0.7,0,-7.38,0.0295,0.0192,0,0.0755,0.765,122.841,258640,64760847
4878,The Chicks,album,0.425,0.554,6,-4.145,0.0298,0.134,8.56E-05,0.0963,0.288,83.917,237297,90359956
4879,The Chicks,album,0.644,0.644,7,-7.542,0.0305,0.245,0.00083,0.27,0.293,98.746,231293,33854964
4880,The Chicks,album,0.542,0.346,9,-6.598,0.0296,0.342,0,0.283,0.173,139.856,217807,36591794
4881,The Chicks,album,0.681,0.728,2,-7.317,0.0513,0.00624,0,0.055,0.693,131.017,203467,42715377
4882,Yuri,single,0.276,0.572,1,-7.818,0.0377,0.641,0,0.2,0.285,77.986,237467,169769959
4883,Yuri,compilation,0.543,0.436,7,-8.198,0.029,0.756,2.26E-05,0.146,0.525,143.389,234133,117176134
4884,Yuri,single,0.526,0.703,9,-4.632,0.0297,0.109,2.24E-05,0.16,0.216,98.094,255507,65777146
4885,Yuri,album,0.726,0.768,0,-5.903,0.0261,0.00835,0.000487,0.72,0.452,110.008,158880,13062367
4886,Yuri,album,0.634,0.662,0,-8.299,0.0292,0.235,0,0.0413,0.375,111.638,239800,17146691
4887,Yuri,compilation,0.564,0.584,5,-6.934,0.028,0.117,0.000323,0.122,0.179,102.197,279973,54482685
4888,Yuri,album,0.485,0.778,2,-4.369,0.0488,0.625,0,0.196,0.324,83.106,225040,16324653
4889,Yuri,single,0.658,0.644,6,-6.433,0.0424,0.152,0,0.123,0.333,141.833,202300,38392439
4890,Yuri,single,0.681,0.92,8,-3.579,0.0473,0.159,1.57E-06,0.807,0.785,94.002,236200,5199541
4891,Yuri,album,0.548,0.593,0,-6.296,0.0361,0.478,2.43E-06,0.436,0.506,94.084,261333,56179285
4892,Mika Singh,single,0.735,0.839,10,-4.263,0.0381,0.129,0,0.41,0.609,100.017,194419,25044115
4893,Mika Singh,single,0.573,0.819,1,-6.246,0.256,0.306,1.13E-06,0.0653,0.862,108.786,174000,5921975
4894,Mika Singh,album,0.727,0.9,8,-4.529,0.0452,0.0805,0.0464,0.154,0.505,131.97,288696,39942425
4895,Mika Singh,single,0.932,0.72,10,-8.136,0.164,0.236,0.00974,0.0516,0.917,109.986,212182,1527728
4896,Mika Singh,compilation,0.521,0.837,7,-4.501,0.0794,0.0593,1.28E-05,0.157,0.48,106.001,4581483,23128326
4897,Mika Singh,album,0.738,0.873,2,-5.659,0.107,0.075,0.0294,0.225,0.484,104.982,245100,19316785
4898,Mika Singh,single,0.796,0.978,5,-1.266,0.0955,0.289,0.00254,0.346,0.8,129.999,212741,46628697
4899,Mika Singh,single,0.792,0.813,0,-3.687,0.0513,0.388,2.29E-05,0.0541,0.868,130.058,226615,38731862
4900,Mika Singh,album,0.939,0.933,10,-2.688,0.0819,0.235,1.04E-06,0.0293,0.708,122.994,247827,9155939
4901,Mika Singh,single,0.825,0.798,7,-3.792,0.321,0.361,0,0.194,0.596,137.981,272290,10911157
4902,Binomio de Oro de América,album,0.533,0.734,2,-5.281,0.0369,0.148,0,0.221,0.61,132.216,304118,90195368
4903,Binomio de Oro de América,album,0.585,0.502,10,-6.909,0.0495,0.371,0,0.158,0.824,138.626,310307,53041912
4904,Binomio de Oro de América,album,0.754,0.575,0,-4.796,0.0359,0.385,0,0.28,0.816,128.15,294640,50374741
4905,Binomio de Oro de América,album,0.605,0.738,9,-3.241,0.0314,0.181,0,0.191,0.778,134,298987,49210190
4906,Binomio de Oro de América,album,0.691,0.544,5,-8.889,0.0925,0.369,0,0.0922,0.939,136.398,290733,42891997
4907,Binomio de Oro de América,album,0.556,0.599,11,-4.316,0.031,0.333,0,0.0913,0.744,134.901,300787,36480462
4908,Binomio de Oro de América,album,0.505,0.69,0,-4.803,0.034,0.281,0,0.282,0.681,136.507,289724,39112683
4909,Binomio de Oro de América,album,0.708,0.772,3,-2.085,0.031,0.293,0,0.0821,0.651,128.466,287427,37918323
4910,Binomio de Oro de América,album,0.487,0.659,1,-3.853,0.0312,0.38,0,0.0807,0.715,134.292,289293,17204198
4911,Binomio de Oro de América,album,0.599,0.467,9,-7.598,0.0474,0.37,0,0.0519,0.383,126.506,221093,24976498
4912,Dwele,album,0.712,0.657,10,-5.888,0.149,0.0577,0,0.234,0.437,97.993,249573,11930818
4913,Dwele,album,0.549,0.491,0,-9.537,0.127,0.111,1.46E-05,0.0564,0.728,203.818,221987,4495966
4914,Dwele,album,0.584,0.386,2,-9.579,0.0403,0.242,0.000578,0.076,0.295,94.937,201267,8873781
4915,Dwele,album,0.758,0.512,9,-8.421,0.174,0.266,0.000174,0.126,0.738,91.544,236133,3433834
4917,Dwele,album,0.684,0.396,10,-9.871,0.0327,0.486,0.00197,0.0683,0.166,96.984,139645,1309212
4918,Dwele,album,0.789,0.637,1,-9.082,0.384,0.143,0,0.111,0.73,95.104,273880,1433840
4919,Dwele,album,0.473,0.267,3,-9.742,0.236,0.574,0,0.077,0.367,51.4,224987,1554029
4920,Dwele,album,0.742,0.457,3,-7.523,0.0505,0.689,4.18E-06,0.188,0.451,92.038,222800,2546073
4921,Dwele,album,0.768,0.572,1,-8.533,0.29,0.62,2.25E-06,0.126,0.469,89.057,204427,848497
4922,Himesh Reshammiya,album,0.73,0.656,11,-5.07,0.0294,0.00797,0.00271,0.108,0.743,131.04,254351,44354111
4923,Himesh Reshammiya,single,0.595,0.61,7,-6.887,0.0499,0.332,2.14E-06,0.0628,0.314,97.974,212522,55399812
4924,Himesh Reshammiya,album,0.583,0.45,5,-7.218,0.0292,0.364,0.00166,0.141,0.217,92.043,322809,12681424
4925,Himesh Reshammiya,album,0.545,0.678,4,-5.2,0.0358,0.426,0,0.194,0.23,143.965,308000,17316822
4926,Himesh Reshammiya,compilation,0.521,0.837,7,-4.501,0.0794,0.0593,1.28E-05,0.157,0.48,106.001,4581483,23128326
4927,Himesh Reshammiya,album,0.688,0.737,2,-10.051,0.0443,0.015,0.00025,0.0599,0.635,110.969,317560,13762657
4928,Himesh Reshammiya,album,0.914,0.585,6,-10.459,0.126,0.019,9.65E-05,0.0503,0.53,110.981,279160,8473182
4929,Himesh Reshammiya,single,0.677,0.525,9,-5.764,0.0306,0.231,0,0.162,0.396,110.978,239009,3602385
4930,Himesh Reshammiya,album,0.69,0.78,8,-7.412,0.0489,0.117,0,0.0696,0.718,110.963,333653,10607418
4931,Himesh Reshammiya,album,0.717,0.475,1,-5.672,0.0276,0.658,5.16E-06,0.112,0.423,89.998,347810,6602143
4932,Chris Tomlin,album,0.429,0.587,9,-4.588,0.0275,0.315,0,0.108,0.164,145.003,293398,154037673
4933,Chris Tomlin,album,0.444,0.778,0,-3.037,0.0324,0.051,0,0.269,0.42,148.044,267906,53436813
4934,Chris Tomlin,album,0.318,0.573,1,-5.653,0.0324,0.107,0,0.0854,0.0765,156.054,305427,82424075
4935,Chris Tomlin,album,0.509,0.778,11,-3.608,0.0295,0.00998,0,0.19,0.216,105.066,285160,98944890
4936,Chris Tomlin,album,0.471,0.164,7,-10.879,0.0324,0.833,0,0.101,0.17,125.242,267067,72376065
4937,Chris Tomlin,album,0.667,0.87,9,-3.321,0.078,0.391,0,0.0697,0.695,104.946,168693,25267710
4938,Chris Tomlin,album,0.344,0.248,10,-10.553,0.0306,0.678,0,0.106,0.119,137.92,257653,18082097
4939,Chris Tomlin,album,0.391,0.535,8,-4.516,0.0291,0.00324,0,0.205,0.127,145.937,250627,44001143
4940,Chris Tomlin,album,0.586,0.791,1,-4.761,0.0346,0.255,0,0.112,0.305,96.033,230360,26404304
4941,Chris Tomlin,album,0.468,0.786,9,-2.757,0.0334,0.0363,0,0.31,0.461,84.992,219720,33678230
4942,Pancho Barraza,album,0.592,0.579,4,-5.904,0.0498,0.198,0,0.141,0.633,120.025,234667,209017302
4943,Pancho Barraza,album,0.675,0.453,8,-7.125,0.0764,0.237,0,0.102,0.825,160.042,232573,78183952
4944,Pancho Barraza,album,0.809,0.705,5,-8.187,0.0437,0.0443,9.67E-06,0.078,0.941,94.655,227289,69113838
4945,Pancho Barraza,album,0.524,0.423,0,-7.292,0.0854,0.127,0,0.16,0.649,148.369,215107,17842926
4946,Pancho Barraza,album,0.441,0.544,2,-7.818,0.0413,0.385,3.25E-06,0.162,0.898,83.461,174974,41530239
4947,Pancho Barraza,single,0.674,0.711,7,-3.127,0.0724,0.195,0,0.0881,0.848,179.854,242907,40694381
4948,Pancho Barraza,album,0.53,0.515,9,-8.034,0.0371,0.229,3.00E-06,0.433,0.841,168.381,171410,21657820
4949,Pancho Barraza,album,0.784,0.392,7,-7.558,0.0287,0.307,1.17E-06,0.0962,0.77,109.97,201400,9868239
4950,Pancho Barraza,single,0.678,0.696,7,-5.124,0.0293,0.0493,0,0.0501,0.817,119.973,214506,14641359
4951,Pancho Barraza,album,0.85,0.533,0,-7.294,0.0489,0.393,3.62E-05,0.132,0.962,114.112,171561,16012189
4952,George Frideric Handel,album,0.0939,0.0336,2,-24.041,0.0606,0.927,0.83,0.0954,0.0516,67.359,207267,78592874
4953,George Frideric Handel,album,0.445,0.00957,7,-32.902,0.0473,0.995,0.887,0.107,0.0794,73.056,193000,3530471
4954,George Frideric Handel,compilation,0.453,0.0146,2,-28.68,0.0549,0.995,0.921,0.0572,0.178,118.902,177771,2714585
4955,George Frideric Handel,album,0.487,0.504,2,-10.579,0.0314,0.908,0.702,0.593,0.325,115.199,246533,5661627
4956,George Frideric Handel,album,0.107,0.0329,0,-29.429,0.0389,0.962,0.868,0.0932,0.0377,91.64,227013,9592413
4957,George Frideric Handel,album,0.128,0.0209,11,-26.683,0.0437,0.989,0.374,0.0818,0.0598,96.923,300000,4810941
4958,George Frideric Handel,album,0.421,0.0148,5,-24.75,0.0663,0.994,0.952,0.0921,0.508,59.082,212640,6387480
4959,George Frideric Handel,album,0.253,0.0272,5,-31.271,0.0431,0.993,0.916,0.0979,0.125,68.211,268000,11714445
4960,George Frideric Handel,album,0.499,0.051,2,-32.684,0.0509,0.995,0.916,0.0949,0.56,73.782,96293,4034162
4961,George Frideric Handel,album,0.522,0.178,10,-18.764,0.0492,0.947,0.921,0.366,0.743,106.959,210000,3682697
4962,Pesado,album,0.771,0.71,7,-7.036,0.0303,0.112,0,0.0721,0.962,136.119,235907,75616900
4963,Pesado,album,0.466,0.768,0,-7.267,0.106,0.214,0,0.0792,0.943,168.446,200560,57167868
4964,Pesado,album,0.588,0.782,11,-6.359,0.112,0.309,0,0.186,0.845,86.679,180667,81192182
4965,Pesado,album,0.661,0.713,11,-5.739,0.24,0.481,0,0.285,0.747,164.103,196760,36600952
4966,Pesado,album,0.58,0.671,7,-5.723,0.0481,0.565,0,0.316,0.697,154.021,229560,43225734
4967,Pesado,album,0.79,0.534,8,-7.556,0.0491,0.392,0,0.133,0.944,134.112,216893,28232861
4968,Pesado,album,0.531,0.737,0,-5.507,0.103,0.191,0,0.0837,0.603,79.825,146173,7176274
4969,Pesado,album,0.491,0.678,11,-5.635,0.129,0.43,0,0.0919,0.71,158.928,153987,16924464
4970,Pesado,album,0.607,0.747,9,-5.44,0.105,0.277,0,0.112,0.829,181.623,203000,22626137
4971,Pesado,single,0.659,0.738,11,-5.81,0.0662,0.0256,2.59E-06,0.13,0.622,88.373,153733,364918
4972,Traditional,single,0.449,0.868,10,-5.102,0.0755,0.083,0,0.0577,0.518,139.979,225237,336809
4973,Traditional,album,0.601,0.835,4,-8.274,0.0614,0.0793,0.0057,0.0792,0.819,92.995,243987,302544
4974,Traditional,album,0.0879,0.0111,9,-27.657,0.0512,0.995,0.959,0.115,0.0475,75.64,204920,284443
4975,Traditional,album,0.383,0.127,2,-22.123,0.0301,0.959,0.000684,0.133,0.507,133.782,159614,96415
4976,Traditional,compilation,0.391,0.143,10,-24.74,0.0509,0.994,1.20E-05,0.0856,0.425,79.56,93253,52321
4977,Traditional,album,0.362,0.101,2,-15.961,0.0392,0.989,0.0025,0.192,0.323,174.771,223547,254150
4978,Traditional,single,0.554,0.459,5,-5.559,0.0378,0.832,0,0.128,0.535,133.337,199126,246076
4979,Traditional,compilation,0.294,0.0754,9,-29.254,0.046,0.991,0,0.154,0.354,84.099,104947,38212
4980,Traditional,album,0.636,0.245,4,-19.137,0.0475,0.958,0.926,0.123,0.677,124.446,92707,143545
4982,Grupo Laberinto,album,0.65,0.427,9,-5.306,0.0515,0.742,2.15E-06,0.133,0.916,95.547,188128,52710799
4983,Grupo Laberinto,album,0.589,0.468,5,-7.852,0.0986,0.507,5.25E-06,0.0315,0.952,181.525,155144,26034874
4984,Grupo Laberinto,album,0.709,0.478,8,-4.025,0.0655,0.752,0,0.0776,0.962,72.546,179347,40491626
4985,Grupo Laberinto,album,0.653,0.452,4,-5.938,0.0593,0.694,0,0.0481,0.962,102.736,140957,9463181
4986,Grupo Laberinto,album,0.778,0.39,7,-7.259,0.13,0.788,0,0.346,0.964,106.517,204920,24559660
4987,Grupo Laberinto,album,0.546,0.437,9,-5.915,0.239,0.356,0,0.0978,0.858,159.52,181401,20474126
4988,Grupo Laberinto,album,0.534,0.411,0,-6.081,0.212,0.727,0,0.24,0.971,201.013,146588,7821784
4989,Grupo Laberinto,album,0.463,0.447,11,-5.779,0.121,0.762,0,0.0983,0.966,205.023,167288,13952262
4990,Grupo Laberinto,album,0.618,0.524,8,-6.128,0.0382,0.639,3.33E-06,0.0822,0.96,97.091,218471,20686886
4991,Grupo Laberinto,album,0.733,0.592,8,-4.251,0.116,0.705,0,0.292,0.972,106.896,167207,10249177
4992,Ennio Morricone,album,0.134,0.474,9,-13.864,0.0518,0.826,0.58,0.195,0.133,98.854,203227,57417003
4993,Ennio Morricone,album,0.233,0.195,2,-17.202,0.0461,0.96,0.914,0.0793,0.0675,61.211,134133,48877206
4994,Ennio Morricone,album,0.304,0.657,0,-13.567,0.0824,0.787,0.954,0.113,0.102,120.338,162133,32694477
4995,Ennio Morricone,album,0.123,0.214,2,-10.946,0.037,0.836,0.676,0.13,0.0451,90.408,223120,16778947
4996,Ennio Morricone,album,0.434,0.576,0,-6.407,0.0361,0.63,0,0.164,0.447,112.661,188827,20466492
4997,Ennio Morricone,album,0.232,0.0928,7,-23.182,0.0443,0.988,0.871,0.0732,0.0373,76.735,169240,10584928
4998,Ennio Morricone,album,0.0718,0.0468,4,-22.929,0.0441,0.971,0.909,0.0916,0.0341,78.421,251653,20801342
4999,Ennio Morricone,album,0.274,0.148,10,-16.815,0.0367,0.989,0.889,0.121,0.188,127.323,178667,16699676
5000,Ennio Morricone,album,0.326,0.895,2,-4.987,0.139,0.626,0.843,0.109,0.0679,107.613,162387,27368908
5001,Ennio Morricone,album,0.424,0.212,2,-19.552,0.0275,0.967,0.958,0.0482,0.183,96.107,230693,14432193
5002,Seu Jorge,album,0.788,0.916,9,-5.152,0.121,0.714,0,0.0867,0.828,104.013,248080,71194964
5003,Seu Jorge,album,0.682,0.949,2,-5.401,0.0422,0.563,0.00403,0.337,0.96,101.976,258187,55692713
5004,Seu Jorge,album,0.549,0.81,2,-6.425,0.0398,0.342,0,0.203,0.806,113.819,267413,36711513
5005,Seu Jorge,album,0.677,0.868,11,-4.313,0.0322,0.594,0,0.0967,0.966,95.994,400627,23637342
5006,Seu Jorge,album,0.294,0.321,8,-8.783,0.0293,0.638,0,0.947,0.224,107.134,318027,41353830
5007,Seu Jorge,single,0.795,0.502,4,-5.746,0.214,0.676,0,0.52,0.653,129.533,201683,24994895
5008,Seu Jorge,compilation,0.46,0.615,11,-9.581,0.0857,0.495,0,0.119,0.823,97.982,199560,6191893
